,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,VenueID,Venue,Venue Latitude,Venue Longitude,Venue CatID,Venue Category,Venue Score
3000,BUKIT DURI,-6.22159888282918,106.857688993152,4bf6760794b2a5936d71adee,Pizza Hut,-6.225081714913511,106.85530120561783,4bf58dd8d48988d1ca941735,Pizza Place,8.1
3001,BUKIT DURI,-6.22159888282918,106.857688993152,576257fd498eebd48c67336b,Warunk Upnormal,-6.225836292534978,106.85756122677053,4bf58dd8d48988d16d941735,Café,7.8
3002,BUKIT DURI,-6.22159888282918,106.857688993152,4d75dcfa7fe3224bb789958a,Bebek Kaleyo,-6.2257157276436335,106.85692090597084,4deefc054765f83613cdba6f,Indonesian Restaurant,7.4
3003,BUKIT DURI,-6.22159888282918,106.857688993152,4beec3e65e7b9c747f13b58d,Cake Storage,-6.225786087905283,106.857569789413,4bf58dd8d48988d16a941735,Bakery,6.8
3004,BUKIT DURI,-6.22159888282918,106.857688993152,50db1cb1e4b07ec199896b1b,DIVA Karaoke Family Tebet,-6.225150816846953,106.85514830337284,4bf58dd8d48988d120941735,Karaoke Bar,6.6
3005,BUKIT DURI,-6.22159888282918,106.857688993152,4bbd6e84a8cf76b090dab1fd,Cibiuk Sunda Resto,-6.224685410737298,106.85460121330703,52960eda3cf9994f4e043ac6,Sundanese Restaurant,6.3
3006,BUKIT DURI,-6.22159888282918,106.857688993152,4bb8a6d8b35776b0fb11c901,Warung Desa,-6.224915264127925,106.85651947594553,4bf58dd8d48988d142941735,Asian Restaurant,6.1
3007,BUKIT DURI,-6.22159888282918,106.857688993152,4bf7b3595ec320a1076887d3,Ayam Bakar Wong Solo,-6.225023499079236,106.8568624413363,4deefc054765f83613cdba6f,Indonesian Restaurant,5.7
3008,BUKIT DURI,-6.22159888282918,106.857688993152,53a51ea6498ec347d30edad3,STABET - Nasi Jamblang Tulen,-6.225971436223454,106.85806979970633,4bf58dd8d48988d1c4941735,Restaurant,5.7
3009,MANGGARAI,-6.21202836311504,106.847971632872,4be7f3fa947820a19942b4db,Sony Center,-6.211543745381126,106.84517378850984,4bf58dd8d48988d122951735,Electronics Store,8.9
3010,MANGGARAI,-6.21202836311504,106.847971632872,54b49792498ed5fa7e3309bc,Soto jakarta Pak H. Yus,-6.212505218638478,106.84384598950244,52960eda3cf9994f4e043aca,Betawinese Restaurant,8.3
3011,MANGGARAI,-6.21202836311504,106.847971632872,4c18fd40f551ef3b081c4768,Starbucks,-6.210857376596987,106.85030227488234,4bf58dd8d48988d1e0931735,Coffee Shop,7.2
3012,MANGGARAI,-6.21202836311504,106.847971632872,4bca8b79937ca593f336a892,Soto Betawi Haji Husein,-6.212039964384374,106.84387707689966,52960eda3cf9994f4e043aca,Betawinese Restaurant,7.6
3013,MANGGARAI,-6.21202836311504,106.847971632872,4bd1327d77b29c7450578c82,Food Court Pasaraya Manggarai,-6.209362514384276,106.84708231718604,4bf58dd8d48988d120951735,Food Court,7.0
