,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,VenueID,Venue,Venue Latitude,Venue Longitude,Venue CatID,Venue Category,Venue Score
0,GAMBIR,-6.17581116679651,106.826905664396,4e8a3ffbd3e3304c8afca029,National Monument Park,-6.175331475774555,106.82704738836857,4bf58dd8d48988d163941735,Park,7.4
1,GAMBIR,-6.17581116679651,106.826905664396,4fa487c2e4b0244336041fe7,Jogging Track MONAS,-6.175537457887898,106.82713381191877,4bf58dd8d48988d106941735,Track,7.3
2,GAMBIR,-6.17581116679651,106.826905664396,4b84944df964a520ac3c31e3,Museum Nasional Indonesia,-6.176352995486379,106.82282995928873,4bf58dd8d48988d181941735,Museum,8.3
3,GAMBIR,-6.17581116679651,106.826905664396,4ed1a2a1f5b9832adbbcff90,Lapangan Silang Monas,-6.177649259365623,106.8268514951105,4bf58dd8d48988d164941735,Plaza,7.1
4,GAMBIR,-6.17581116679651,106.826905664396,4c68df8fd7509c74b7cffaa2,Taman Merah Putih,-6.175396859946711,106.82716502043417,4bf58dd8d48988d167941735,Skate Park,6.9
5,GAMBIR,-6.17581116679651,106.826905664396,51047707e4b0059ce06c2cf0,Starbucks,-6.177147420420788,106.83081800657436,4bf58dd8d48988d1e0931735,Coffee Shop,7.3
6,GAMBIR,-6.17581116679651,106.826905664396,4b8edb30f964a5201f3b33e3,Stasiun Gambir,-6.177034896896382,106.83076939252561,4bf58dd8d48988d129951735,Train Station,7.1
7,GAMBIR,-6.17581116679651,106.826905664396,4f153ff7e4b019e994ebeb0b,Taman Air Mancur Monas,-6.175800093672252,106.82601606988678,4bf58dd8d48988d163941735,Park,6.5
8,GAMBIR,-6.17581116679651,106.826905664396,4e16b2f1b0fb42f98734fc9d,Sate Senayan,-6.176698757745575,106.82901209190598,4deefc054765f83613cdba6f,Indonesian Restaurant,6.5
9,GAMBIR,-6.17581116679651,106.826905664396,55991939498e83c3be4c3731,Bakmi GM,-6.177535992897565,106.83101667705436,4bf58dd8d48988d1d1941735,Noodle House,6.9
10,GAMBIR,-6.17581116679651,106.826905664396,4be6da09910020a110add414,Ropita Aneka Rasa,-6.177791880258232,106.8309537658411,4bf58dd8d48988d1cb941735,Food Truck,6.6
11,GAMBIR,-6.17581116679651,106.826905664396,506792d1e4b0d7d96bb384ce,"Monas ""Jak-Japan Matsuri""",-6.1774894045250965,106.82700129582199,4bf58dd8d48988d1f2931735,Performing Arts Venue,6.0
12,GAMBIR,-6.17581116679651,106.826905664396,56c72378cd1080d7a15257d6,McDonald’s,-6.17729401854819,106.83088969610102,4bf58dd8d48988d16e941735,Fast Food Restaurant,6.4
13,GAMBIR,-6.17581116679651,106.826905664396,4f8f62b7e4b07a23fdc3b237,Indomaret,-6.175745057009567,106.83057925770143,4d954b0ea243a5684a65b473,Convenience Store,6.2
14,GAMBIR,-6.17581116679651,106.826905664396,4c1b48480137952173d946f3,KA Argo Parahyangan,-6.1767494729802035,106.83073129677261,4bf58dd8d48988d12a951735,Train,6.3
15,GAMBIR,-6.17581116679651,106.826905664396,4d4ea73194398cfa1b4d9ec8,Yogyakarta,-6.179062206182746,106.8244546972331,4bf58dd8d48988d1e1931735,Arcade,6.3
16,GAMBIR,-6.17581116679651,106.826905664396,4d1a9e87eab1224b4bd7cbe2,Pagi Sore Masakan Padang,-6.173674062992893,106.82848778518601,4deefc054765f83613cdba6f,Indonesian Restaurant,5.9
17,GAMBIR,-6.17581116679651,106.826905664396,4c4025facc410f476730a961,Rotiboy Bakeshoppe,-6.177046291673755,106.83079183101654,4bf58dd8d48988d1bc941735,Cupcake Shop,6.1
18,GAMBIR,-6.17581116679651,106.826905664396,555ef436498e352454f4bd1d,Lenggang Jakarta,-6.179740117014236,106.82537135733637,4bf58dd8d48988d163941735,Park,6.1
19,GAMBIR,-6.17581116679651,106.826905664396,4f422acce4b0193963d6b91d,Monasco Cirquit,-6.1731826375811725,106.82913884755925,4bf58dd8d48988d1f4931735,Racetrack,5.9
20,GAMBIR,-6.17581116679651,106.826905664396,5132931ce4b0424836fc253d,Car Free Day @Monumen Nasional,-6.177638136892822,106.82579713137342,4bf58dd8d48988d187941735,Track Stadium,5.6
21,GAMBIR,-6.17581116679651,106.826905664396,5155cdc8e4b0ec2397c42e1e,Monas track,-6.17309746735254,106.82893270963515,4bf58dd8d48988d1f4931735,Racetrack,5.8
22,GAMBIR,-6.17581116679651,106.826905664396,4bbef7e130c99c746c755411,Lapangan Futsal Monas,-6.174619614146751,106.82872977275183,4cce455aebf7b749d5e191f5,Soccer Field,5.6
23,GAMBIR,-6.17581116679651,106.826905664396,4e69f41188772457c438c99e,Soto Kriuk,-6.1772414873325525,106.83093340795934,4bf58dd8d48988d1dd931735,Soup Place,5.9
24,GAMBIR,-6.17581116679651,106.826905664396,4e2a5d3b18508ec753d1299b,Silang Monas Timur,-6.1730889883002265,106.82924151420593,4bf58dd8d48988d163941735,Park,5.6
25,GAMBIR,-6.17581116679651,106.826905664396,4bc2f1382a89ef3bbe55f488,HokBen,-6.17730204023125,106.83093692030532,4bf58dd8d48988d111941735,Japanese Restaurant,5.6
26,GAMBIR,-6.17581116679651,106.826905664396,503c577fe4b089d235e60836,Solaria,-6.1772675345539465,106.8308712340322,4deefc054765f83613cdba6f,Indonesian Restaurant,5.6
27,GAMBIR,-6.17581116679651,106.826905664396,4c0628538f8fa593e4d8f20d,Bakery CaraMia,-6.17316270516172,106.82992819118088,4bf58dd8d48988d16a941735,Bakery,0.0
28,GAMBIR,-6.17581116679651,106.826905664396,5268b7bc11d2e87d230ca323,KFC,-6.177113418538003,106.83081960132597,4bf58dd8d48988d16e941735,Fast Food Restaurant,5.5
29,KEBON KELAPA,-6.16206477977513,106.826741383746,4baef138f964a52024e33be3,Kwang Tung,-6.162311,106.826552,4bf58dd8d48988d145941735,Chinese Restaurant,8.8
30,KEBON KELAPA,-6.16206477977513,106.826741383746,4c10d2ac3ce120a17499081c,Pondok Laguna Resto,-6.163075368405713,106.82533108752854,4bf58dd8d48988d1ce941735,Seafood Restaurant,8.5
31,KEBON KELAPA,-6.16206477977513,106.826741383746,50700051e4b06e5e715277b5,Chang Tien Restaurant,-6.1630642450392195,106.82574692371013,4bf58dd8d48988d142941735,Asian Restaurant,8.4
32,KEBON KELAPA,-6.16206477977513,106.826741383746,54432336498e28f66d64c3a6,Bakmi Ayam Karet Krekot,-6.1625657,106.82876,4bf58dd8d48988d1d1941735,Noodle House,7.9
33,KEBON KELAPA,-6.16206477977513,106.826741383746,4cee76363b03f04d32163adc,REMAJA Chinese Food & Seafood,-6.162337633369274,106.82801987128501,4bf58dd8d48988d145941735,Chinese Restaurant,7.7
34,KEBON KELAPA,-6.16206477977513,106.826741383746,578f07e3498ed95e12e70b74,Luminor Hotel,-6.16413642428213,106.82595309028218,4bf58dd8d48988d1fa931735,Hotel,7.9
35,KEBON KELAPA,-6.16206477977513,106.826741383746,4d0440ae90762d43f38bf18a,Li Yen Restaurant,-6.163167296829535,106.82472904799084,4bf58dd8d48988d145941735,Chinese Restaurant,7.9
36,KEBON KELAPA,-6.16206477977513,106.826741383746,4bdf8f620ee3a59360ce34b0,Jun Njan,-6.162319901834154,106.8241834952342,4bf58dd8d48988d1ce941735,Seafood Restaurant,8.1
37,KEBON KELAPA,-6.16206477977513,106.826741383746,57889b6e498e40330eb28a56,Bakso Rusuk Samanhudi,-6.16228491118768,106.82988604366285,52960eda3cf9994f4e043acc,Indonesian Meatball Place,8.4
38,KEBON KELAPA,-6.16206477977513,106.826741383746,4c2b46368abca5939cddff1f,Ikan Bakar Cianjur,-6.163171907581169,106.8248076628024,52960eda3cf9994f4e043ac6,Sundanese Restaurant,7.8
39,KEBON KELAPA,-6.16206477977513,106.826741383746,4bd829955cf276b0ff8f9c00,Martabak 65A Bandung Asli Pecenongan,-6.163159148584325,106.82670630979337,4bf58dd8d48988d1c7941735,Snack Place,7.5
40,KEBON KELAPA,-6.16206477977513,106.826741383746,4bbdde0d078095214c0bdb91,PUTIEN 莆田,-6.160989564881586,106.82460566497778,4bf58dd8d48988d145941735,Chinese Restaurant,7.7
41,KEBON KELAPA,-6.16206477977513,106.826741383746,5078b869e4b06fd3a95c55dc,Bakmi A6,-6.1624612271509775,106.82882055330711,4bf58dd8d48988d1d1941735,Noodle House,7.6
42,KEBON KELAPA,-6.16206477977513,106.826741383746,55645700498e3ab85fa52129,Beer Market,-6.163018692481216,106.82611401613248,4bf58dd8d48988d117941735,Beer Garden,7.4
43,KEBON KELAPA,-6.16206477977513,106.826741383746,56fe6932498e1936e6ec3a86,Holycow Steak Camp Batu Tulis,-6.163459354196783,106.82344580964727,4bf58dd8d48988d1cc941735,Steakhouse,8.1
44,KEBON KELAPA,-6.16206477977513,106.826741383746,4c35ee3fa0ced13a38881a6e,Kaaramel Juice,-6.161578318329789,106.82630933260863,4bf58dd8d48988d112941735,Juice Bar,7.3
45,KEBON KELAPA,-6.16206477977513,106.826741383746,4bf80c544a67c928f59e24cf,Martabak Pecenongan,-6.163646638428547,106.82662921203375,4bf58dd8d48988d1d0941735,Dessert Shop,7.3
46,KEBON KELAPA,-6.16206477977513,106.826741383746,58359090809a772320b850bf,Cut The Crab,-6.162372,106.82255,4bf58dd8d48988d1ce941735,Seafood Restaurant,8.1
47,KEBON KELAPA,-6.16206477977513,106.826741383746,4bfb518aab180f47c3c0b3ce,Mie Alip,-6.16046,106.82268,4bf58dd8d48988d1d1941735,Noodle House,8.1
48,KEBON KELAPA,-6.16206477977513,106.826741383746,4f6db92be4b06003328f3828,Nasi Uduk Kota Intan,-6.162086624834799,106.83051515926047,4bf58dd8d48988d147941735,Diner,7.6
49,KEBON KELAPA,-6.16206477977513,106.826741383746,4c4afb62712ac92895b3416c,Cahaya 39 Sate Babi & Sop Bakut,-6.165020498959505,106.8267133976751,4bf58dd8d48988d1df931735,BBQ Joint,7.3
50,KEBON KELAPA,-6.16206477977513,106.826741383746,513ed150e4b02fea905234bd,Yo Kitchen,-6.1624322056916725,106.82354832784843,4bf58dd8d48988d142941735,Asian Restaurant,7.3
51,KEBON KELAPA,-6.16206477977513,106.826741383746,4c026bd7f423a59345b8ce16,Santap Malam Awong Pecenongan,-6.166114324178866,106.82638328177045,4bf58dd8d48988d145941735,Chinese Restaurant,7.4
52,KEBON KELAPA,-6.16206477977513,106.826741383746,55ab9410498ee3c73db463cd,Bakso Rusuk Gajah Mungkur,-6.161973384038956,106.8297092488783,52960eda3cf9994f4e043acc,Indonesian Meatball Place,7.0
53,KEBON KELAPA,-6.16206477977513,106.826741383746,4c956f226b35a143a36925dc,Executive lounge alila hotel,-6.165720775915004,106.82611994714456,4bf58dd8d48988d143941735,Breakfast Spot,7.2
54,KEBON KELAPA,-6.16206477977513,106.826741383746,4bf7cbd8b182c9b6453f765a,Shanghai Storm,-6.1657843632936835,106.82641773208393,4bf58dd8d48988d145941735,Chinese Restaurant,7.2
55,KEBON KELAPA,-6.16206477977513,106.826741383746,4e7b64f28877aa6bfe68d396,Classic Club (Hotel Classic),-6.162129704291618,106.82969249654249,4bf58dd8d48988d1e5931735,Music Venue,6.1
56,KEBON KELAPA,-6.16206477977513,106.826741383746,4bcbfa0468f976b015016283,Classic Hotel,-6.1621478191678944,106.82969801084593,4bf58dd8d48988d1fa931735,Hotel,5.8
57,PETOJO UTARA,-6.16488195810053,106.818566007249,582f2f5a9dc8d0057632b87c,Harris Vertu Hotel,-6.164276215637618,106.82068892178633,4bf58dd8d48988d1fa931735,Hotel,8.6
58,PETOJO UTARA,-6.16488195810053,106.818566007249,4cd0e362de0f6dcb55dc6d63,"Fastworld - Toko Belanja Online Alat Perlengkapan Olahraga, Kecantikan, Kesehatan, Dapur, Masak, Jam Tangan",-6.1644650665783445,106.81936734757643,4bf58dd8d48988d1f2941735,Sporting Goods Shop,8.2
