,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,VenueID,Venue,Venue Latitude,Venue Longitude,Venue CatID,Venue Category,Venue Score
58,PETOJO UTARA,-6.16488195810053,106.818566007249,4cd0e362de0f6dcb55dc6d63,"Fastworld - Toko Belanja Online Alat Perlengkapan Olahraga, Kecantikan, Kesehatan, Dapur, Masak, Jam Tangan",-6.1644650665783445,106.81936734757643,4bf58dd8d48988d1f2941735,Sporting Goods Shop,0.0
59,PETOJO UTARA,-6.16488195810053,106.818566007249,4bef9f6a2ff520a141cde8a2,Focus Nusantara,-6.165104609417995,106.81721080398468,4eb1bdf03b7b55596b4a7491,Camera Store,0.0
60,PETOJO UTARA,-6.16488195810053,106.818566007249,4bd13b5777b29c74fb618c82,Pondok Djaja Padang Restaurant,-6.165035806006985,106.81729806396152,4bf58dd8d48988d142941735,Asian Restaurant,0.0
61,PETOJO UTARA,-6.16488195810053,106.818566007249,587a11bf9e35d31224b45c5f,HXC HarmonieXChange,-6.16426932129065,106.82062359382816,4bf58dd8d48988d1c4941735,Restaurant,0.0
62,PETOJO UTARA,-6.16488195810053,106.818566007249,5ab9c5cbc58ed73e140791ed,Starbucks,-6.16476183699389,106.82043905413853,4bf58dd8d48988d1e0931735,Coffee Shop,0.0
63,PETOJO UTARA,-6.16488195810053,106.818566007249,58a2ec9b9ab6630ebc6f6445,YELLO Hotel Jakarta,-6.1643186466702495,106.82097020564983,4bf58dd8d48988d1fa931735,Hotel,0.0
64,PETOJO UTARA,-6.16488195810053,106.818566007249,4dc7904bc65b89d3caa20c5c,Starbucks,-6.163280935162059,106.82019174098967,4bf58dd8d48988d1e0931735,Coffee Shop,0.0
65,PETOJO UTARA,-6.16488195810053,106.818566007249,4bcaf87b3740b7134e9a6165,Pondok Sedap Malam,-6.163409331713966,106.82216362204841,4bf58dd8d48988d1ce941735,Seafood Restaurant,0.0
66,PETOJO UTARA,-6.16488195810053,106.818566007249,4bc51b6accbcef3ba22ae6d2,Bakmi Alok cab Kemakmuran,-6.1654453952483514,106.81531552156565,4bf58dd8d48988d1d1941735,Noodle House,0.0
67,PETOJO UTARA,-6.16488195810053,106.818566007249,5b222778b3c96100388bcd5c,Padang Merdeka,-6.164661413618809,106.82059004227457,52960eda3cf9994f4e043ac5,Padangnese Restaurant,0.0
68,PETOJO UTARA,-6.16488195810053,106.818566007249,5528d863498ea4c3e3874bd1,MOR Store (Gajah Mada),-6.163564464329932,106.81975163149363,4d954b0ea243a5684a65b473,Convenience Store,0.0
69,PETOJO UTARA,-6.16488195810053,106.818566007249,4fc1cb0fe4b055703929b440,Ragusa Es Italia Restaurant & Ice Cream,-6.165973588046545,106.82017394123257,4bf58dd8d48988d1c9941735,Ice Cream Shop,0.0
70,PETOJO UTARA,-6.16488195810053,106.818566007249,5267f9f7498e0b5052d900d9,Bengawan Solo Coffee,-6.16555623246195,106.8201122568891,4bf58dd8d48988d1e0931735,Coffee Shop,0.0
71,PETOJO UTARA,-6.16488195810053,106.818566007249,4d58d90824466ea8d701719f,Rezeki,-6.165595056210424,106.82053881431501,4bf58dd8d48988d118951735,Grocery Store,0.0
72,PETOJO UTARA,-6.16488195810053,106.818566007249,50dedbffe4b0bc86a27de943,Waroeng Entjiem LAUW'TAN,-6.163065541269541,106.82046272680714,4bf58dd8d48988d1c4941735,Restaurant,0.0
73,PETOJO UTARA,-6.16488195810053,106.818566007249,4f06830ee4b0ad9c23379eee,Bakmi GM,-6.160935203183767,106.81882276840363,4bf58dd8d48988d1d1941735,Noodle House,0.0
74,PETOJO UTARA,-6.16488195810053,106.818566007249,4bc83b0eaf07a593027b802d,Pizza Hut,-6.160722335746462,106.81902075715047,4bf58dd8d48988d1ca941735,Pizza Place,0.0
75,PETOJO UTARA,-6.16488195810053,106.818566007249,4c56765b2308be9a6304576c,McDonald's / McCafé,-6.160729699598027,106.81971041463342,4bf58dd8d48988d16e941735,Fast Food Restaurant,0.0
76,PETOJO UTARA,-6.16488195810053,106.818566007249,4c8ccb008c4576b0355d03ae,Jakarta Fruit Market,-6.161914567276335,106.81933051596464,52f2ab2ebcbc57f1066b8b1c,Fruit & Vegetable Store,0.0
77,PETOJO UTARA,-6.16488195810053,106.818566007249,4cb6e590f6616dcb254be208,Kantin Ira,-6.161212981144464,106.81772968327013,4deefc054765f83613cdba6f,Indonesian Restaurant,0.0
78,PETOJO UTARA,-6.16488195810053,106.818566007249,4e3e3bf752b1a04aff23674e,Apotik Roxy 24jam,-6.165386200258702,106.8143670744036,4bf58dd8d48988d10f951735,Pharmacy,0.0
79,PETOJO UTARA,-6.16488195810053,106.818566007249,4ba84158f964a520a3d339e3,Dunkin' Donuts,-6.1629635812452666,106.8199439465258,4bf58dd8d48988d148941735,Donut Shop,0.0
80,PETOJO UTARA,-6.16488195810053,106.818566007249,4eac4f1b6c250fcc74f9b44a,Soto Tangkar Depan Dunkin,-6.1630973837467975,106.81950562056986,4bf58dd8d48988d1cb941735,Food Truck,0.0
81,PETOJO UTARA,-6.16488195810053,106.818566007249,4cca5982b8c8224b739a15ba,Kantin Duta Merlin,-6.165833338578932,106.81819648251779,4bf58dd8d48988d1c4941735,Restaurant,0.0
82,PETOJO UTARA,-6.16488195810053,106.818566007249,4c3f3b46da3dc928c88ec5b9,Malioboro Lounge,-6.163156087095465,106.81896439477958,4bf58dd8d48988d121941735,Lounge,0.0
83,PETOJO UTARA,-6.16488195810053,106.818566007249,4bef9431d1b7d13a37f9cdec,Yong Tau Fu,-6.161369300078909,106.81776473136799,4bf58dd8d48988d145941735,Chinese Restaurant,0.0
84,PETOJO UTARA,-6.16488195810053,106.818566007249,4e6b666818381ea1be51e419,New TAWANG Restaurant,-6.162899054422119,106.82210330391426,4deefc054765f83613cdba6f,Indonesian Restaurant,0.0
85,PETOJO UTARA,-6.16488195810053,106.818566007249,5008e2cce4b0639ac2834969,Richeese Factory,-6.160695380666393,106.81909131271166,4bf58dd8d48988d16e941735,Fast Food Restaurant,0.0
86,PETOJO UTARA,-6.16488195810053,106.818566007249,4cf19e9c1d18a1436db854ec,Milenium Club,-6.160974128920655,106.81853771139549,4bf58dd8d48988d116941735,Bar,0.0
87,PETOJO UTARA,-6.16488195810053,106.818566007249,54b0c5bd498e03abcc2a52a1,Pauh PAIAMAN,-6.162633636559196,106.82121099445524,4bf58dd8d48988d147941735,Diner,0.0
88,PETOJO UTARA,-6.16488195810053,106.818566007249,55a4eee9498ea4a9cbf7cdd7,Hotel Ibis Jakarta Harmoni,-6.160622413726161,106.81971356489431,4bf58dd8d48988d1f8931735,Bed & Breakfast,0.0
89,PETOJO UTARA,-6.16488195810053,106.818566007249,51fbbcbd498e91d999e95be9,NAV Karaoke Keluarga,-6.163411254125018,106.82276789265303,4bf58dd8d48988d120941735,Karaoke Bar,0.0
90,PETOJO UTARA,-6.16488195810053,106.818566007249,4cc27b83c844721ec41bdd01,Platinum Resto,-6.161245694520775,106.81769607214565,4bf58dd8d48988d142941735,Asian Restaurant,0.0
91,PETOJO UTARA,-6.16488195810053,106.818566007249,4be0f5c4c1732d7f91f85a9a,Merlynn Park Hotel,-6.165899350122955,106.81554172168626,4bf58dd8d48988d1fa931735,Hotel,0.0
92,PETOJO UTARA,-6.16488195810053,106.818566007249,4c09e26c6071a5934dcade32,Mushroom Family Resto,-6.161343957032646,106.81772628407714,4bf58dd8d48988d142941735,Asian Restaurant,0.0
93,PETOJO UTARA,-6.16488195810053,106.818566007249,4cbd9aa6035d236a6bc3eb4e,Bakmi Naga,-6.161107862524109,106.81833683236381,4bf58dd8d48988d1d1941735,Noodle House,0.0
94,PETOJO UTARA,-6.16488195810053,106.818566007249,4ce4fa7642f0b1f7a53690ce,Dunkin Donuts Headquater,-6.162557165764638,106.82049688274606,4bf58dd8d48988d148941735,Donut Shop,0.0
95,PETOJO UTARA,-6.16488195810053,106.818566007249,4bc1ae23920eb7133e0a1b2c,CO3,-6.162430646128924,106.81985372583937,4bf58dd8d48988d16d941735,Café,0.0
96,PETOJO UTARA,-6.16488195810053,106.818566007249,4dc835b1814d4e9d55fe4a00,J.Co Donuts & Coffee,-6.1608262473869075,106.81902822788554,4bf58dd8d48988d148941735,Donut Shop,0.0
97,PETOJO UTARA,-6.16488195810053,106.818566007249,4bf3dabd3f86c9b69e86b21c,Hanamasa,-6.16083,106.818083,4bf58dd8d48988d111941735,Japanese Restaurant,0.0
98,PETOJO UTARA,-6.16488195810053,106.818566007249,4e44c9c4814d44eea0fedb10,Malioboro Hotel & Spa,-6.163086320981748,106.81963039397026,4bf58dd8d48988d1fa931735,Hotel,0.0
99,PETOJO UTARA,-6.16488195810053,106.818566007249,4bc84e372f94d13a784d137f,Matahari,-6.160844125083522,106.81824063776396,4bf58dd8d48988d1f6941735,Department Store,0.0
100,PETOJO UTARA,-6.16488195810053,106.818566007249,4c284e549eb19521e87c2959,Dunkin' Donuts,-6.1605502214226195,106.81849122047424,4bf58dd8d48988d148941735,Donut Shop,0.0
101,PETOJO UTARA,-6.16488195810053,106.818566007249,4c5ec83085a1e21e0c005d11,A&W,-6.1625522524570595,106.81973399525201,4bf58dd8d48988d14e941735,American Restaurant,0.0
102,PETOJO UTARA,-6.16488195810053,106.818566007249,4d8dca5812d52c0fa5035e34,Restoran Haka,-6.162832276839347,106.82184475156463,4bf58dd8d48988d145941735,Chinese Restaurant,0.0
103,PETOJO UTARA,-6.16488195810053,106.818566007249,4bf1410e6f8aa5935ba6c23c,Inul Vizta,-6.160971562935834,106.81818008422852,4bf58dd8d48988d120941735,Karaoke Bar,0.0
104,PETOJO UTARA,-6.16488195810053,106.818566007249,4bf8c991b182c9b67b1f785a,Bakmi Agoan,-6.165410862683879,106.81510201306,4bf58dd8d48988d1d1941735,Noodle House,0.0
105,PETOJO UTARA,-6.16488195810053,106.818566007249,4d4213f5c65bf04deeff50f4,Bakmi Aluk,-6.165355328392364,106.81481590885966,4bf58dd8d48988d1d1941735,Noodle House,0.0
106,PETOJO UTARA,-6.16488195810053,106.818566007249,50051744e4b07528d88a2f9e,Gold's Gym Express,-6.160580768388549,106.81904046234943,4bf58dd8d48988d175941735,Gym / Fitness Center,0.0
107,PETOJO UTARA,-6.16488195810053,106.818566007249,4c6c0d533e72b713d2926789,Triniti Hotel,-6.1624878763892,106.81632133722812,4bf58dd8d48988d1fa931735,Hotel,0.0
108,PETOJO UTARA,-6.16488195810053,106.818566007249,4c19e267f551ef3b6d464768,GM XXI,-6.16085578241598,106.81816467425647,4bf58dd8d48988d180941735,Multiplex,0.0
109,PETOJO UTARA,-6.16488195810053,106.818566007249,4bdea281ffdec9289e1ee9a1,HokBen,-6.160823051461314,106.8189911959823,4bf58dd8d48988d111941735,Japanese Restaurant,0.0
110,PETOJO UTARA,-6.16488195810053,106.818566007249,4beb80c8ca97d13a4fa76c77,Gajah Mada Plaza,-6.160859676200761,106.81828997340524,4bf58dd8d48988d1fd941735,Shopping Mall,0.0
111,PETOJO UTARA,-6.16488195810053,106.818566007249,4bdd491b645e0f473a3a6b19,KFC,-6.160720891442948,106.81871116161346,4bf58dd8d48988d16e941735,Fast Food Restaurant,0.0
112,PETOJO UTARA,-6.16488195810053,106.818566007249,4c91aba47088a143772bb343,Soto mie bang jamin,-6.161970092278542,106.81637145353118,4bf58dd8d48988d1cb941735,Food Truck,0.0
113,PETOJO UTARA,-6.16488195810053,106.818566007249,5039fa77e4b0caef77392a75,QQ Kopi Tiam - Plaza Indonesia Extension,-6.167999323793945,106.82098629918593,4bf58dd8d48988d145941735,Chinese Restaurant,0.0
114,DURI PULO,-6.1651961,106.8102152,4bd79427f645c9b6bb5da6e0,Soto Roxy H. Darwasa,-6.166654221672997,106.8076457275154,4bf58dd8d48988d1dd931735,Soup Place,0.0
115,DURI PULO,-6.1651961,106.8102152,4c3565313ffc95218d2691f5,Shell,-6.165350060845235,106.81281634267921,4bf58dd8d48988d113951735,Gas Station,0.0
116,DURI PULO,-6.1651961,106.8102152,4bca90a4b6c49c74f0e39091,Soto Madura H. Ngatijo,-6.166996362225588,106.80825560422453,4bf58dd8d48988d1dd931735,Soup Place,0.0
117,DURI PULO,-6.1651961,106.8102152,4dfb6ba2483b085eeda43212,Apotik PUJI,-6.166092655783838,106.80810105059328,4bf58dd8d48988d10f951735,Pharmacy,0.0
118,DURI PULO,-6.1651961,106.8102152,4f19565410812312e5267f45,Yang Shen Tang Reflexology & Massage,-6.162592302739518,106.81054867276345,52f2ab2ebcbc57f1066b8b3c,Massage Studio,0.0
119,DURI PULO,-6.1651961,106.8102152,4bb352d935f0c9b62433bc83,Sop Kaki Kambing Dudung Roxy,-6.168114713850925,106.80833458832633,4bf58dd8d48988d1dd931735,Soup Place,0.0
120,DURI PULO,-6.1651961,106.8102152,4d1aec675acb721e6b4e0ab2,Dunkin Donuts Hasyim Ashari,-6.1654388474581525,106.81349688501471,4bf58dd8d48988d1e0931735,Coffee Shop,0.0
121,DURI PULO,-6.1651961,106.8102152,51cc45e7498e7356f8c9e604,Gudang Juice,-6.164180579793341,106.80802692436939,4bf58dd8d48988d112941735,Juice Bar,0.0
122,DURI PULO,-6.1651961,106.8102152,4f4a2595e4b01739bb8c635d,Pizza Hut,-6.166905329460822,106.81119210754282,4bf58dd8d48988d1ca941735,Pizza Place,0.0
123,DURI PULO,-6.1651961,106.8102152,4e3e3bf752b1a04aff23674e,Apotik Roxy 24jam,-6.165386200258702,106.8143670744036,4bf58dd8d48988d10f951735,Pharmacy,0.0
124,DURI PULO,-6.1651961,106.8102152,4bf262c477b4c92898336a1c,Aneka Papera Indah,-6.165828386808813,106.80938310932014,4bf58dd8d48988d1f8941735,Furniture / Home Store,0.0
125,DURI PULO,-6.1651961,106.8102152,4cb068da1463a143816c9ca9,PHD - Pizza Hut Delivery,-6.16589696707717,106.81090325117111,4bf58dd8d48988d1ca941735,Pizza Place,0.0
126,DURI PULO,-6.1651961,106.8102152,4bfcff46e529c9287b35ba8c,Sop Kambing Dudung,-6.168232038851538,106.8083514742834,4bf58dd8d48988d1c4941735,Restaurant,0.0
127,DURI PULO,-6.1651961,106.8102152,4befdf721f17ef3b43b29bc8,Sudi Mampir,-6.167470883684803,106.80831319908727,4bf58dd8d48988d1cb941735,Food Truck,0.0
128,DURI PULO,-6.1651961,106.8102152,4c26ef76f1272d7f308887c5,Central Restaurant,-6.161718066191306,106.81209673066442,4bf58dd8d48988d145941735,Chinese Restaurant,0.0
129,DURI PULO,-6.1651961,106.8102152,4ca4c22f5720b1f727c63cef,Apotik Roxy 24 Jam,-6.166352243374945,106.8081978524796,4bf58dd8d48988d10f951735,Pharmacy,0.0
130,DURI PULO,-6.1651961,106.8102152,57768d45498ef16b6e3b609a,Kwetiaw Sapi Mangga Besar 78,-6.165404338355275,106.81187934998889,4bf58dd8d48988d145941735,Chinese Restaurant,0.0
131,DURI PULO,-6.1651961,106.8102152,4ca82cc7d971b1f7a93c12e1,King Foto,-6.1652944693965805,106.8099114585942,4eb1bdde3b7b55596b4a7490,Photography Lab,0.0
132,DURI PULO,-6.1651961,106.8102152,4bcd6ae4b6c49c74655a9591,Dunkin' Donuts,-6.165396008162552,106.81345270782195,4bf58dd8d48988d148941735,Donut Shop,0.0
133,DURI PULO,-6.1651961,106.8102152,4c05f9ebd3842d7f41febe41,Swikee Purwodadi,-6.169134354917991,106.80806381720673,4bf58dd8d48988d1cb941735,Food Truck,0.0
134,DURI PULO,-6.1651961,106.8102152,4be25671f07b0f472c5cf543,Bakso Mahkota Petojo,-6.1617903810931365,106.81227584912223,4deefc054765f83613cdba6f,Indonesian Restaurant,0.0
135,DURI PULO,-6.1651961,106.8102152,4fe05095e4b0f706c064b255,Lawson,-6.163654313076959,106.81269721668887,4d954b0ea243a5684a65b473,Convenience Store,0.0
136,DURI PULO,-6.1651961,106.8102152,50fe28c7e4b01d666dba31d8,Time Out Cafe,-6.16782093124037,106.808267555958,4bf58dd8d48988d16d941735,Café,0.0
137,DURI PULO,-6.1651961,106.8102152,4f23893fe4b0476578cc1a46,Indomaret,-6.167643572116066,106.8082687070486,4d954b0ea243a5684a65b473,Convenience Store,0.0
