,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,VenueID,Venue,Venue Latitude,Venue Longitude,Venue CatID,Venue Category,Venue Score
2046,SELONG,-6.23257508332282,106.805063168085,527627ed498eb1a5d0d384ec,Koiki Japanese Restaurant & Tea House,-6.229059450834842,106.80259661493554,4bf58dd8d48988d111941735,Japanese Restaurant,7.0
2047,SELONG,-6.23257508332282,106.805063168085,538dcacb498e9e17bc75658e,Pipiltin Cocoa,-6.230908146979235,106.8084888979451,4bf58dd8d48988d1d0941735,Dessert Shop,6.8
2048,SELONG,-6.23257508332282,106.805063168085,52b162c8498ed4266cc9f384,Bale Soto,-6.2347984873453255,106.80717114600213,4bf58dd8d48988d1dd931735,Soup Place,6.6
2049,SELONG,-6.23257508332282,106.805063168085,506a7ba9e4b03667d3aa84c1,"Soto Ayam Ambengan ""CAK DI""",-6.23038390988705,106.80897223724743,4deefc054765f83613cdba6f,Indonesian Restaurant,6.9
2050,SELONG,-6.23257508332282,106.805063168085,4c1f22e6b4e62d7f703adf93,Evergreen Salon,-6.235068759871157,106.8076743850603,4bf58dd8d48988d110951735,Salon / Barbershop,6.5
2051,SELONG,-6.23257508332282,106.805063168085,4bbada4d935e952193982890,BluPostAsia | Post Production,-6.233358549768785,106.80784335047535,4bf58dd8d48988d130941735,Building,6.1
2052,SELONG,-6.23257508332282,106.805063168085,520cf746498e2d9e9b9880e5,Pong Me!,-6.235380321471592,106.80764653087134,4bf58dd8d48988d121941735,Lounge,5.8
2053,GUNUNG,-6.241262125,106.79003435,4baae375f964a5203a8c3ae3,Bakmi Boy,-6.240044767098182,106.79069403824177,4bf58dd8d48988d1d1941735,Noodle House,8.6
2054,GUNUNG,-6.241262125,106.79003435,4bbf58cf85fbb7137d017267,Soto Betawi Bang Ujang,-6.241521943507944,106.78995452272692,4bf58dd8d48988d1c4941735,Restaurant,8.5
2055,GUNUNG,-6.241262125,106.79003435,54fc2071498e6432e8156613,Blue Jasmine,-6.240797742005961,106.78926676192454,4deefc054765f83613cdba6f,Indonesian Restaurant,8.1
2056,GUNUNG,-6.241262125,106.79003435,4bff7322480eef3bad7e9e7f,Cyber Hair Youth Salon,-6.2385650654066875,106.7902806549745,4bf58dd8d48988d110951735,Salon / Barbershop,8.9
2057,GUNUNG,-6.241262125,106.79003435,5041beabe4b053a531980c49,Fancy Textile,-6.239941018253114,106.7914216548964,4bf58dd8d48988d11a951735,Bridal Shop,7.8
2058,GUNUNG,-6.241262125,106.79003435,4c5ac14fb05c1b8dfceed8b1,Sate Ayam & Kambing RSPP Pak Muri,-6.2418610194951825,106.79176630136723,4bf58dd8d48988d1cb941735,Food Truck,7.8
2059,GUNUNG,-6.241262125,106.79003435,4b9322abf964a520113734e3,Pasar Mayestik,-6.241073682092138,106.79099321365356,50be8ee891d4fa8dcc7199a7,Market,7.7
2060,GUNUNG,-6.241262125,106.79003435,54bb9bc0498e9a614794146e,Blenger Burger,-6.241130581820624,106.78992410728131,4bf58dd8d48988d16c941735,Burger Joint,7.7
2061,GUNUNG,-6.241262125,106.79003435,4cfdf2472d80a143b5cd59d8,Midori,-6.239480236445676,106.79114071660935,4bf58dd8d48988d111941735,Japanese Restaurant,7.8
2062,GUNUNG,-6.241262125,106.79003435,4befe94ac601a593f011c3d1,Soto Ceker Gandaria,-6.243416863295084,106.7883029491884,4bf58dd8d48988d1dd931735,Soup Place,8.0
2063,GUNUNG,-6.241262125,106.79003435,4b89effef964a5206a5732e3,Dapur Cokelat,-6.243720081617113,106.79165769069141,4bf58dd8d48988d1d0941735,Dessert Shop,8.1
2064,GUNUNG,-6.241262125,106.79003435,4dea456d45dd3993a8866214,Super Steak,-6.238549080696149,106.79126582309216,4bf58dd8d48988d1cc941735,Steakhouse,7.9
2065,GUNUNG,-6.241262125,106.79003435,507ed192e4b09a52c0050f1a,Nasi Gule Da'ul,-6.243260565061591,106.78794323547092,4deefc054765f83613cdba6f,Indonesian Restaurant,7.8
2066,GUNUNG,-6.241262125,106.79003435,50c0c23ce4b0aee7062ad01f,Camden Bar,-6.242986967435933,106.7877373113199,4bf58dd8d48988d116941735,Bar,7.8
2067,GUNUNG,-6.241262125,106.79003435,57a73689498e69a1dd1ec76c,Eat Lah,-6.238494,106.790099,4bf58dd8d48988d142941735,Asian Restaurant,7.7
2068,GUNUNG,-6.241262125,106.79003435,4bff489c68c7a59340804044,Taman Kerinci,-6.238815005101476,106.78785484319191,4bf58dd8d48988d1e7941735,Playground,7.7
2069,GUNUNG,-6.241262125,106.79003435,4c41dc4c520fa5937b3bcaac,Nasi Gule Depan Gereja Barito,-6.23877227611394,106.78897815630118,4bf58dd8d48988d1cb941735,Food Truck,7.4
2070,GUNUNG,-6.241262125,106.79003435,55a26fa7498e042d03063633,Wyl's Kitchen,-6.239975882586342,106.78583176739889,4bf58dd8d48988d1c4941735,Restaurant,7.9
2071,GUNUNG,-6.241262125,106.79003435,5410f3c8498e000152d7a4ef,Veranda Hotel @ Pakubuwono,-6.2399168619599825,106.78572641069154,4bf58dd8d48988d1fa931735,Hotel,8.0
2072,GUNUNG,-6.241262125,106.79003435,517df7e4e4b072699d02225a,"BERANDA Kitchen, Coffee & Terrace Lounge",-6.245111629996026,106.79194571761577,4bf58dd8d48988d1c4941735,Restaurant,7.8
2073,GUNUNG,-6.241262125,106.79003435,59abb7989de23b724c671e60,Roti Eneng,-6.244936864709507,106.78974791867773,4bf58dd8d48988d16a941735,Bakery,7.4
2074,GUNUNG,-6.241262125,106.79003435,4be29991fe2995215272966c,Mie Ayam Pendi,-6.237745323829666,106.78845261346308,4bf58dd8d48988d1d1941735,Noodle House,6.5
2075,GUNUNG,-6.241262125,106.79003435,4cb59b9864998cfa9ed40ea2,KFC,-6.2388431738480365,106.78867860558823,4bf58dd8d48988d16e941735,Fast Food Restaurant,6.2
2076,GUNUNG,-6.241262125,106.79003435,4c18fc25838020a140fce461,Warung Anggur Merah,-6.237225116044321,106.78922543921226,4bf58dd8d48988d123941735,Wine Bar,6.4
2077,GUNUNG,-6.241262125,106.79003435,4baacb65f964a5200a873ae3,HeyFolks! Shop,-6.238482754093181,106.79008952390616,4bf58dd8d48988d1fe941735,Music Store,5.8
2078,GUNUNG,-6.241262125,106.79003435,4bd1a8d8046076b01a2c7271,Soto Ceker Kerinci,-6.237335389934951,106.7882987272189,4bf58dd8d48988d1f9941735,Food & Drink Shop,6.0
2079,GUNUNG,-6.241262125,106.79003435,4bdeadfb6198c9b66e7714ff,Mie Ayam Pakubuwono,-6.237351496857667,106.7882788181305,4bf58dd8d48988d1d1941735,Noodle House,0.0
2080,GUNUNG,-6.241262125,106.79003435,4eae757a754a69d6776873a8,GRANADA Music Studio,-6.23693980968006,106.78991608779674,4bf58dd8d48988d1e5931735,Music Venue,0.0
2081,KRAMAT PELA,-6.2498216,106.7935352,5264dbad11d2f06ad44c6a34,Penny Jakarta,-6.250650988404458,106.79186224937439,4bf58dd8d48988d1f1941735,Board Shop,9.4
2082,KRAMAT PELA,-6.2498216,106.7935352,4bf938398d30d13a0ed40118,Bubur Ayam Special Barito,-6.249490583019964,106.79324103674014,4bf58dd8d48988d1cb941735,Food Truck,8.2
2083,KRAMAT PELA,-6.2498216,106.7935352,5479521e498ec0beb5b2ea6e,Beer Garden,-6.2493963070149485,106.79174172346468,4bf58dd8d48988d117941735,Beer Garden,8.1
2084,KRAMAT PELA,-6.2498216,106.7935352,549d5d88498e59869252e145,Ramen Seirock-ya,-6.25079226903634,106.79165437209956,4bf58dd8d48988d1d1941735,Noodle House,8.0
2085,KRAMAT PELA,-6.2498216,106.7935352,4bde1c83ffdec92853cde7a1,Vivi Toko Kue,-6.248922611650867,106.79599028099085,4bf58dd8d48988d1c7941735,Snack Place,8.4
2086,KRAMAT PELA,-6.2498216,106.7935352,56b18ec9498e8277d8b309ee,akasya express,-6.248343994618491,106.79209813890249,4deefc054765f83613cdba6f,Indonesian Restaurant,7.9
2087,KRAMAT PELA,-6.2498216,106.7935352,5194d520498e91fb3f90600d,Suwe Ora Jamu,-6.251676910383261,106.79460934527555,4bf58dd8d48988d16d941735,Café,7.8
2088,KRAMAT PELA,-6.2498216,106.7935352,4befee09a09076b043a029d4,Cheese Cake Factory,-6.249496165522076,106.79609958981442,4bf58dd8d48988d1d0941735,Dessert Shop,7.9
2089,KRAMAT PELA,-6.2498216,106.7935352,4fd48a957bebfa227217f8d3,1/15 Coffee,-6.24821574672971,106.79024918006844,4bf58dd8d48988d1e0931735,Coffee Shop,8.7
2090,KRAMAT PELA,-6.2498216,106.7935352,4ba711d4f964a520497f39e3,Soto Kudus Blok M,-6.248198467005779,106.79196759455023,4bf58dd8d48988d1dd931735,Soup Place,7.7
2091,KRAMAT PELA,-6.2498216,106.7935352,4bf0c950f45ec928423c943c,De Moz5 Salon Muslimah,-6.250034182806094,106.79171829582889,4bf58dd8d48988d1ed941735,Spa,7.4
2092,KRAMAT PELA,-6.2498216,106.7935352,4bc2e86c2a89ef3b434ff488,Cozy Spa,-6.248528481632814,106.79046472745537,4bf58dd8d48988d1ed941735,Spa,8.2
2093,KRAMAT PELA,-6.2498216,106.7935352,4cc65a77d43ba143f38f73f8,All Fresh,-6.249711589360142,106.79791552242882,52f2ab2ebcbc57f1066b8b1c,Fruit & Vegetable Store,9.0
2094,KRAMAT PELA,-6.2498216,106.7935352,4ca32cf2f832a1cd8efe9ae5,Soto Padang H. St. Mangkuto,-6.247013889670967,106.79193951257776,4bf58dd8d48988d1dd931735,Soup Place,7.8
2095,KRAMAT PELA,-6.2498216,106.7935352,509211fce4b049d6c540ffbe,Warung Sambel Barito,-6.247031872560047,106.79484827890812,4deefc054765f83613cdba6f,Indonesian Restaurant,7.8
2096,KRAMAT PELA,-6.2498216,106.7935352,4be2dcab21d5a59364781711,Sate Sambas,-6.24928551123347,106.79753280224413,4bf58dd8d48988d1cb941735,Food Truck,8.2
2097,KRAMAT PELA,-6.2498216,106.7935352,53ae8312498eb15122110192,Andakar Steak,-6.251270019038707,106.79157811970126,4bf58dd8d48988d1cc941735,Steakhouse,7.4
2098,KRAMAT PELA,-6.2498216,106.7935352,566cc4f8498e8b884d2db028,Tanamera Coffee Roastery,-6.24572839199467,106.79178152195976,4bf58dd8d48988d1e0931735,Coffee Shop,8.5
2099,KRAMAT PELA,-6.2498216,106.7935352,4bed72d291380f470ae39f18,5aSec,-6.250516217459366,106.79169644969244,4bf58dd8d48988d1fc941735,Laundry Service,7.1
2100,KRAMAT PELA,-6.2498216,106.7935352,576bee87498ecd4d7b40cc59,Ranch Market,-6.246326852669402,106.79433039156659,4bf58dd8d48988d1f5941735,Gourmet Shop,7.6
2101,KRAMAT PELA,-6.2498216,106.7935352,5717355a498ec78fc7a47e95,Cardea Physiotherapy & Pilates,-6.24888260687176,106.79066425872844,52e81612bcbc57f1066b7a2e,Sports Club,7.4
2102,KRAMAT PELA,-6.2498216,106.7935352,5076e0f2e4b0916c0b190e8f,Bubur barito,-6.247823299411719,106.79201401014691,4bf58dd8d48988d1cb941735,Food Truck,7.2
2103,KRAMAT PELA,-6.2498216,106.7935352,4be58c3478e89521f0aa64ce,Pempek Palembang & Otak-Otak 161,-6.252602939549664,106.79115281610538,4deefc054765f83613cdba6f,Indonesian Restaurant,7.7
2104,KRAMAT PELA,-6.2498216,106.7935352,4ba616e3f964a520c53239e3,Sopo Ngiro Japanese Food,-6.251254702474906,106.79744080651108,4bf58dd8d48988d111941735,Japanese Restaurant,7.9
2105,KRAMAT PELA,-6.2498216,106.7935352,4def2ea0183822e7cf32d936,Bakwan Pabean,-6.250899200655565,106.79743266012004,4bf58dd8d48988d1d1941735,Noodle House,7.8
2106,KRAMAT PELA,-6.2498216,106.7935352,4e26ee5062e14d5da1532bf4,Starbucks,-6.246255874430706,106.79425957026979,4bf58dd8d48988d1e0931735,Coffee Shop,7.5
2107,KRAMAT PELA,-6.2498216,106.7935352,51ad89b0498ef08e41b3ef8a,Phoenam Ahmad Dahlan,-6.247886419750221,106.7921637876813,4bf58dd8d48988d1e0931735,Coffee Shop,7.1
2108,KRAMAT PELA,-6.2498216,106.7935352,510deeb1e4b01a7ac7789246,Mangia,-6.250714100310529,106.79794202927977,4bf58dd8d48988d143941735,Breakfast Spot,7.8
2109,KRAMAT PELA,-6.2498216,106.7935352,51bae6d5498eafc426ccf3ab,Clairmont Patisserie,-6.248773287878742,106.79063219156599,4bf58dd8d48988d16a941735,Bakery,7.2
2110,KRAMAT PELA,-6.2498216,106.7935352,4ba48b34f964a52058a338e3,Namarina,-6.246676296346832,106.79130521658772,4bf58dd8d48988d134941735,Dance Studio,7.5
2111,KRAMAT PELA,-6.2498216,106.7935352,58ccc1e91e1de55b720347fa,Glosis,-6.246176947807699,106.79409845413056,4bf58dd8d48988d143941735,Breakfast Spot,7.4
2112,KRAMAT PELA,-6.2498216,106.7935352,5006ca65e4b04b9eada3f428,Broti (Brood en Thee),-6.248069619107465,106.79186777774831,4bf58dd8d48988d16d941735,Café,7.0
2113,KRAMAT PELA,-6.2498216,106.7935352,4bd051e89854d13a2c71f74d,Pondok Ikan Bakar Ujung Pandang,-6.248329698379776,106.79025027848213,4bf58dd8d48988d1ce941735,Seafood Restaurant,7.3
2114,KRAMAT PELA,-6.2498216,106.7935352,5460be24498ea3c6bbdf7af0,GREENWOOD COFFEE,-6.249073980428636,106.79385167219348,4bf58dd8d48988d1e0931735,Coffee Shop,6.7
2115,KRAMAT PELA,-6.2498216,106.7935352,523b3fbf11d2d1a3969e571e,MINISTOP,-6.2479411081045875,106.79508218311058,4d954b0ea243a5684a65b473,Convenience Store,6.9
2116,KRAMAT PELA,-6.2498216,106.7935352,4ca95af044a8224b50f72040,Soto jakarta M Abas,-6.2478978226758235,106.79485142114967,4bf58dd8d48988d1dd931735,Soup Place,6.9
2117,KRAMAT PELA,-6.2498216,106.7935352,4c207a2ab306c928faf069b7,LG Service Center,-6.250439810850012,106.7975516007013,52f2ab2ebcbc57f1066b8b2f,Other Repair Shop,7.3
2118,KRAMAT PELA,-6.2498216,106.7935352,4e6ae6feb0fb8b8a846bace0,Eiger Adventure Store,-6.25238936691091,106.79127933360193,4bf58dd8d48988d1f2941735,Sporting Goods Shop,7.1
2119,KRAMAT PELA,-6.2498216,106.7935352,55acdd21498ee54a961b10eb,Journey Coffee Barito,-6.249627350901613,106.79687895558426,4bf58dd8d48988d1e0931735,Coffee Shop,7.0
2120,KRAMAT PELA,-6.2498216,106.7935352,4e27ca682271752a458e42a0,Kambing Bakar Cairo,-6.246156562784789,106.79564090968245,4bf58dd8d48988d1c8941735,African Restaurant,7.2
2121,KRAMAT PELA,-6.2498216,106.7935352,508788a2e4b088876950f514,Pempek 161,-6.252512977649642,106.79112984158799,4deefc054765f83613cdba6f,Indonesian Restaurant,6.9
2122,KRAMAT PELA,-6.2498216,106.7935352,4d0b0ab25c276a3100f59300,Lapten Kemang Pratama,-6.250686740430413,106.79253823195478,4bf58dd8d48988d1cb941735,Food Truck,6.5
2123,KRAMAT PELA,-6.2498216,106.7935352,4d00999e9f16594122798fc0,Rumah Makan Nusa Indah,-6.246275185579357,106.79196568001242,4deefc054765f83613cdba6f,Indonesian Restaurant,6.9
2124,KRAMAT PELA,-6.2498216,106.7935352,5007c834e4b07e40decb2352,Andrue's,-6.249207924541175,106.79170576557496,4bf58dd8d48988d16d941735,Café,6.4
2125,KRAMAT PELA,-6.2498216,106.7935352,4bececf26c5c952187cf068a,Sinou Kaffee Hausen & Eatery,-6.2498158053874775,106.79799658383122,4bf58dd8d48988d16d941735,Café,7.0
2126,KRAMAT PELA,-6.2498216,106.7935352,54a13e60498e03eea60f161b,Dimsum Mbledos,-6.251174356583446,106.79160500277405,4bf58dd8d48988d1f5931735,Dim Sum Restaurant,6.5
2127,KRAMAT PELA,-6.2498216,106.7935352,5131ebb9e4b087250122cb27,Pipiltin Cocoa,-6.249649353686912,106.79701078759969,4bf58dd8d48988d1d0941735,Dessert Shop,6.7
2128,KRAMAT PELA,-6.2498216,106.7935352,4fafd196e4b08159085b445f,Sate Padang SALERO,-6.252558408133637,106.7911787141933,4bf58dd8d48988d1cb941735,Food Truck,6.6
2129,KRAMAT PELA,-6.2498216,106.7935352,4bdd676dd33f2d7f8bde8a3c,H.E.M.A. Dutch Resto,-6.246028026781806,106.7918879178495,5744ccdfe4b0c0459246b4d0,Dutch Restaurant,6.7
2130,KRAMAT PELA,-6.2498216,106.7935352,4c03ee3d6c349c74a56e750c,Ayam Tulang Lunak Hayam Wuruk,-6.246500420228283,106.79180829024243,4deefc054765f83613cdba6f,Indonesian Restaurant,6.6
2131,KRAMAT PELA,-6.2498216,106.7935352,4bd983e42e6f0f47e7ce0a08,Tahu campur pangpol,-6.251700271759255,106.79756736713158,4bf58dd8d48988d147941735,Diner,6.8
2132,KRAMAT PELA,-6.2498216,106.7935352,4fa14d1ce4b00c2d65e769d7,XGraphics,-6.2481758237991905,106.79020725912612,4bf58dd8d48988d121951735,Paper / Office Supplies Store,6.6
2133,KRAMAT PELA,-6.2498216,106.7935352,539ec211498e08a9ddcd525f,Hospitalis Resto & Bar,-6.24612194964309,106.792025513151,4bf58dd8d48988d155941735,Gastropub,6.5
2134,KRAMAT PELA,-6.2498216,106.7935352,4d106ec4d21db60c61062a18,Evergreen Salon,-6.249788814103875,106.79353534617529,4bf58dd8d48988d110951735,Salon / Barbershop,5.9
2135,KRAMAT PELA,-6.2498216,106.7935352,4d31e414d7db6a31c91f125e,indomaret radio dalam I - r,-6.2521063081984165,106.79130709446122,4bf58dd8d48988d118951735,Grocery Store,6.1
2136,KRAMAT PELA,-6.2498216,106.7935352,4bacbb02f964a5208b073be3,Strawberry Cafe,-6.249008567477163,106.79097175598145,4bf58dd8d48988d16d941735,Café,5.8
2137,KRAMAT PELA,-6.2498216,106.7935352,4c80d23e47cc224b800f769f,Bebek Goreng H. Slamet,-6.251496799409487,106.79185511370966,4deefc054765f83613cdba6f,Indonesian Restaurant,5.7
2138,KRAMAT PELA,-6.2498216,106.7935352,4c9045900b9e37042894665e,Perempatan radio dalam,-6.249792598637324,106.79177206203342,52f2ab2ebcbc57f1066b8b4c,Intersection,0.0
2139,KRAMAT PELA,-6.2498216,106.7935352,5628dd1a498e1925ccbc5525,Just Grill,-6.2508580502650295,106.79172597670807,4bf58dd8d48988d1df931735,BBQ Joint,0.0
2140,KRAMAT PELA,-6.2498216,106.7935352,4be58ec5910020a18618d314,Bakmie & SeaFood 99,-6.252684352102176,106.7941051440018,4bf58dd8d48988d1d1941735,Noodle House,0.0
2141,KRAMAT PELA,-6.2498216,106.7935352,4bf2292399d02d7f09f8c948,Tomodachi Cafe,-6.245896,106.79178,4bf58dd8d48988d1cc941735,Steakhouse,5.6
