,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,VenueID,Venue,Venue Latitude,Venue Longitude,Venue CatID,Venue Category,Venue Score
500,PEGANGSAAN,-6.19690521725684,106.84195749805,4bffc9ccb09e9c74e9f8d786,Sate Padang Murni,-6.196372342278794,106.84027662549752,4bf58dd8d48988d1cb941735,Food Truck,6.2
501,PEGANGSAAN,-6.19690521725684,106.84195749805,4bf7df924a67c928d84324cf,Ayam Bakar Khas Solo - Megaria,-6.1998370305962816,106.84363586120627,4deefc054765f83613cdba6f,Indonesian Restaurant,6.5
502,PEGANGSAAN,-6.19690521725684,106.84195749805,4c70e12b9a669c74d89ce0bd,Pasar Antik & Koper Jalan Surabaya,-6.198978027368168,106.83974624268626,4bf58dd8d48988d116951735,Antique Shop,6.4
503,PEGANGSAAN,-6.19690521725684,106.84195749805,4ba5efcdf964a520332a39e3,Stasiun Cikini,-6.198709602937121,106.84132218360901,4bf58dd8d48988d129951735,Train Station,6.2
504,PEGANGSAAN,-6.19690521725684,106.84195749805,4bcbf24fcc8cd13a4f48c0cf,Bumbu Desa,-6.19471128259166,106.83938410579452,52960eda3cf9994f4e043ac6,Sundanese Restaurant,6.4
505,PEGANGSAAN,-6.19690521725684,106.84195749805,4fef205ce4b0f34ae6de1ce9,Bakmi Jogja Jape Methe,-6.196300397735248,106.84000735494128,4bf58dd8d48988d147941735,Diner,6.1
506,PEGANGSAAN,-6.19690521725684,106.84195749805,4d8c9fba6174a093d3279de3,Bubur Ayam dan Nasi Uduk Hias Rias Cikini,-6.196404613740417,106.84015912813956,4deefc054765f83613cdba6f,Indonesian Restaurant,6.0
507,PEGANGSAAN,-6.19690521725684,106.84195749805,4bf677c0bb5176b075fb5ab2,Garden Cafe,-6.199877734403157,106.8435135396673,4bf58dd8d48988d16d941735,Café,6.3
508,PEGANGSAAN,-6.19690521725684,106.84195749805,4c14d2b07f7f2d7f9769e168,Es Teler Sari Mulia Asli (Metropole),-6.199877020689132,106.84353953714589,4deefc054765f83613cdba6f,Indonesian Restaurant,6.3
509,PEGANGSAAN,-6.19690521725684,106.84195749805,4bb342984019a59312ad37b8,Bubur Ayam Cikini,-6.196653936307207,106.84034548026887,4bf58dd8d48988d1cb941735,Food Truck,5.9
510,PEGANGSAAN,-6.19690521725684,106.84195749805,4c48155fc047be9a15973279,Pasar Kembang Cikini,-6.197334218738363,106.84088133830656,4bf58dd8d48988d11b951735,Flower Shop,5.9
511,PEGANGSAAN,-6.19690521725684,106.84195749805,5365122a498e71714477db38,L'Avenue Restaurant,-6.1982160587889314,106.8379894160707,4bf58dd8d48988d10c941735,French Restaurant,6.3
512,PEGANGSAAN,-6.19690521725684,106.84195749805,4d19faa8401db60c404efea4,Nasi Uduk Remaja,-6.197275402213278,106.84086405253258,4bf58dd8d48988d1cb941735,Food Truck,5.8
513,PEGANGSAAN,-6.19690521725684,106.84195749805,4c6d0b456af58cfa224b8817,Ampera 2-Tak (Masakan Sunda Cianjur),-6.1954146115737885,106.83993974632267,4bf58dd8d48988d16e941735,Fast Food Restaurant,5.9
514,PEGANGSAAN,-6.19690521725684,106.84195749805,50169653e4b0c3d5929feb70,Bakmi Megaria,-6.199924417468266,106.84364455642434,4bf58dd8d48988d142941735,Asian Restaurant,6.0
515,PEGANGSAAN,-6.19690521725684,106.84195749805,4eb7aa406c2590eb88fb2d04,Madame Ching,-6.199180765932917,106.83969709201513,4bf58dd8d48988d14a941735,Vietnamese Restaurant,5.8
516,PEGANGSAAN,-6.19690521725684,106.84195749805,4d01cb6202d0a35d75739b7e,Cafe Oh La La,-6.198507080157631,106.84590250539483,4bf58dd8d48988d16d941735,Café,5.8
517,PEGANGSAAN,-6.19690521725684,106.84195749805,4b8bb261f964a5206ba732e3,Giant,-6.200084023308166,106.8440446550305,4bf58dd8d48988d118951735,Grocery Store,0.0
518,CIKINI,-6.19082708927039,106.838364539266,57ca8662498e5f2032b5a3ba,Tjikinii Lima,-6.189699731721421,106.8372069632911,4bf58dd8d48988d1c4941735,Restaurant,8.4
519,CIKINI,-6.19082708927039,106.838364539266,55390c31498e32049db7c837,Camden,-6.19084620745842,106.83752176632093,4bf58dd8d48988d116941735,Bar,8.3
520,CIKINI,-6.19082708927039,106.838364539266,4c1dd6cf8b3aa593323e9b5f,Martha Tilaar Salon and Day Spa Tjikini,-6.192447015789868,106.83890282246374,4bf58dd8d48988d1ed941735,Spa,8.2
521,CIKINI,-6.19082708927039,106.838364539266,4bed12b92a7bb713f302cf9d,Cheese Cake Factory,-6.189277436476092,106.83710656192352,4bf58dd8d48988d1d0941735,Dessert Shop,8.2
522,CIKINI,-6.19082708927039,106.838364539266,4b9ecba0f964a520a10237e3,Taman Ismail Marzuki,-6.18961811588604,106.83886467489212,4bf58dd8d48988d1f2931735,Performing Arts Venue,8.0
523,CIKINI,-6.19082708927039,106.838364539266,4beeca7a35dc0f475745405b,Galeri Cipta II,-6.190444648605609,106.8383518690603,4bf58dd8d48988d1e2931735,Art Gallery,7.9
524,CIKINI,-6.19082708927039,106.838364539266,4ebd0cb277c8c21dea59bf36,Six Degrees Backpackers Hostel,-6.1934945107682715,106.83915791588186,4bf58dd8d48988d1ee931735,Hostel,8.5
525,CIKINI,-6.19082708927039,106.838364539266,554629fa498e2fc284304ef2,Bunga Pepaya,-6.189086580548076,106.83585889936015,52960eda3cf9994f4e043ac8,Manadonese Restaurant,8.7
526,CIKINI,-6.19082708927039,106.838364539266,54ba2491498eb9a0fe75654a,Mie Ayam Gongdangdia,-6.192574584090126,106.83704553357576,4bf58dd8d48988d1d1941735,Noodle House,7.9
527,CIKINI,-6.19082708927039,106.838364539266,4cc50210dba3ef3bfbde0705,Teater Jakarta (Teater Besar),-6.189494004475313,106.84015274047852,4bf58dd8d48988d137941735,Theater,7.9
528,CIKINI,-6.19082708927039,106.838364539266,4e8700e393ad786da2f4956f,Hero Gondangdia,-6.190561680184503,106.83605866811686,4bf58dd8d48988d118951735,Grocery Store,7.9
529,CIKINI,-6.19082708927039,106.838364539266,4bff7f9b68c7a59392bb4044,Gado Gado Bon Bin,-6.1928411272043915,106.83839276296395,4bf58dd8d48988d1d3941735,Vegetarian / Vegan Restaurant,7.7
530,CIKINI,-6.19082708927039,106.838364539266,553102fa498e051a1cf315a9,Soto Betawi H. Ma'ruf Cabang Gondangdia,-6.191579467747621,106.83613932687095,52960eda3cf9994f4e043aca,Betawinese Restaurant,7.8
531,CIKINI,-6.19082708927039,106.838364539266,4c41c765520fa593fc15caac,Al Jazeerah Restaurant & Cafe,-6.193101873755815,106.84022501774248,4bf58dd8d48988d115941735,Middle Eastern Restaurant,8.2
532,CIKINI,-6.19082708927039,106.838364539266,5a59bfde121384318915076e,Warunk Upnormal,-6.191695824993218,106.8386770150397,4bf58dd8d48988d16d941735,Café,7.5
533,CIKINI,-6.19082708927039,106.838364539266,4bdbd86f3904a5935d464c9e,Planetarium Jakarta,-6.190431,106.83882772,4bf58dd8d48988d192941735,Planetarium,7.5
534,CIKINI,-6.19082708927039,106.838364539266,4d1c80dc6cf9721e2a3e2667,Hero Gondangdia,-6.190512704018595,106.83603753509529,4bf58dd8d48988d1f6941735,Department Store,7.8
535,CIKINI,-6.19082708927039,106.838364539266,57eba1a9cd108161dd538964,Starbucks Menteng Huis,-6.187874773377758,106.83658492364076,4bf58dd8d48988d1e0931735,Coffee Shop,8.5
536,CIKINI,-6.19082708927039,106.838364539266,56a99835498e782af2090bf4,Mercure Jakarta Cikini,-6.194324835454206,106.8391371193502,4bf58dd8d48988d1fa931735,Hotel,8.6
537,CIKINI,-6.19082708927039,106.838364539266,4cf6226566585481588bc798,Kikugawa,-6.193361728400863,106.83787443775105,4bf58dd8d48988d111941735,Japanese Restaurant,7.8
538,CIKINI,-6.19082708927039,106.838364539266,54f3f3ab498edf8b753242b7,Soto Jakarta 'Bawah Rel',-6.192661765683651,106.83703448356582,52960eda3cf9994f4e043aca,Betawinese Restaurant,7.6
539,CIKINI,-6.19082708927039,106.838364539266,4c3fad25d7fad13abaed04da,Holland Bakery,-6.189342791089968,106.83771977293398,4bf58dd8d48988d16a941735,Bakery,7.4
